University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
Western Sydney University,New South Wales,Australia,Masters in Architecture: Urban Transformation,Architecture,42336.0,AUD,2359385.28
Florida Agricultural and Mechanical University,Florida,United States,MS in Architecture,Architecture,28105.0,USD,2348453.8
Claremont Graduate University,California,United States,Masters in Bachelor of Architecture,Architecture,,USD,
University of Newcastle,New South Wales,Australia,Masters in Architecture,Architecture,37640.0,AUD,2097677.2
University of Nottingham,Nottingham,United Kingdom,Masters in Architecture (ARB RIBA Part 2),Architecture,,GBP,
University of Nottingham,Nottingham,United Kingdom,Masters in Advanced Architecture Design,Architecture,24000.0,GBP,2537760.0
University of Nottingham,Nottingham,United Kingdom,MArch in Architecture and Sustainable Design,Architecture,25250.0,GBP,2669935.0
University of Nottingham,Nottingham,United Kingdom,Masters in Architecture Design and Build,Architecture,24000.0,GBP,2537760.0
University of Kassel,Hesse,Germany,Masters in Architecture,Architecture,,EUR,
Tulane University,New York,United States,Masters in Architecture,Architecture,81760.0,USD,6831865.6
Laurentian University,Sudbury,Canada,Masters in Architecture,Architecture,16174.0,CAD,986614.0
Victoria University of Wellington,Wellington,New Zealand,MArch in Architecture,Architecture,43050.0,NZ,2201146.5
Victoria University of Wellington,Wellington,New Zealand,MArch in Architecture (Professional),Architecture,44800.0,NZ,2290624.0
Victoria University of Wellington,Wellington,New Zealand,MArchSc(Res) in Architectural Science (Research),Architecture,41400.0,NZ,2116782.0
University of Bristol,Bristol,United Kingdom,Masters in Architecture,Architecture,15500.0,GBP,1638970.0
Queen's University Belfast,Belfast,United Kingdom,Masters in Architecture,Architecture,25800.0,GBP,2728092.0
Queen's University Belfast,Belfast,United Kingdom,MSc in Advanced Architectural Design,Architecture,25800.0,GBP,2728092.0
University of Detroit Mercy,Michigan,United States,Masters in Architecture,Architecture,,USD,
Leiden University,South Holland,Netherlands,"MA in Art, Architecture and Interior before 1800",Architecture,18800.0,EUR,1679780.0
Oxford Brookes University,Oxfordshire,United Kingdom,MSc in Sustainable Architecture: Evaluation and Design,Architecture,17150.0,GBP,1813441.0
Oxford Brookes University,Oxfordshire,United Kingdom,Masters in Interior Architecture,Architecture,15900.0,GBP,1681266.0
Oxford Brookes University,Oxfordshire,United Kingdom,Masters in International Architectural Regeneration and Development,Architecture,15900.0,GBP,1681266.0
Oxford Brookes University,Oxfordshire,United Kingdom,MArch in Architecture,Architecture,17150.0,GBP,1813441.0
Oxford Brookes University,Oxfordshire,United Kingdom,Masters in Applied Design in Architecture,Architecture,15800.0,GBP,1670692.0
University of Wuppertal,North Rhine-Westphilia,Germany,Masters in Architecture,Architecture,,EUR,
Prairie View A&M University,Texas,United States,Masters in Architecture,Architecture,14597.0,USD,1219725.32
University of Canberra,Australian Capital Territory,Australia,Masters in Architecture,Architecture,38000.0,AUD,2117740.0
University of Reading,Reading,United Kingdom,Masters in Architecture,Architecture,26950.0,GBP,2849693.0
Kyushu University,Fukuoka,Japan,Masters in Sustainable Architecture and Urban Systems,Architecture,,JP,
Bond University,Queensland,Australia,MArch in Architecture (Professional),Architecture,52210.0,AUD,2909663.3
Bond University,Queensland,Australia,Masters in Architecture,Architecture,74090.0,AUD,4129035.7
University of Hartford,Connecticut,United States,Masters in Architecture,Architecture,55536.0,USD,4640588.16
Coventry University,Coventry,United Kingdom,MArch in Architecture,Architecture,12400.0,GBP,1311176.0
Catholic University Of America,District of Columbia,United States,MArch in Architecture,Architecture,49500.0,USD,4136220.0
Catholic University Of America,District of Columbia,United States,Masters in Architectural Studies,Architecture,50670.0,USD,4233985.2
University of the District of Columbia,Washington,United States,MArch in Architecture,Architecture,23128.0,USD,1932575.68
Birmingham City University,Birmingham,United Kingdom,MArch in Architecture,Architecture,17710.0,GBP,1872655.4
"Nottingham Trent University, City Campus",Nottingham,United Kingdom,MSc in Digital Architecture and Construction,Architecture,17500.0,GBP,1850450.0
"Nottingham Trent University, City Campus",Nottingham,United Kingdom,MArch in Architecture (ARB/RIBA Part 2),Architecture,17500.0,GBP,1850450.0
University of East London,London,United Kingdom,MA in Architecture and Urbanism,Architecture,15960.0,GBP,1687610.4
University of East London,London,United Kingdom,Masters in Architecture (ARB/RIBA Part 2),Architecture,14580.0,GBP,1541689.2
University of East London,London,United Kingdom,MRes in ARCHITECTURE (READING THE NEOLIBERAL CITY),Architecture,14340.0,GBP,1516311.6
"Seneca College, Newnham",Toronto,Canada,Graduate certificate in Cloud Architecture and Administration,Architecture,16011.0,CAD,976671.0
University of Hertfordshire,Hertfordshire,United Kingdom,Masters in Architecture and Urbanism,Architecture,15450.0,GBP,1633683.0
Hampton University,Virginia,United States,MArch in Architecture,Architecture,17105.0,USD,1429293.8
University of Kent,Kent,United Kingdom,MSc in Architecture and the Sustainable Environment,Architecture,18000.0,GBP,1903320.0
University of Kent,Kent,United Kingdom,MSc in Architectural Conservation,Architecture,18600.0,GBP,1966764.0
University of Portsmouth,Portsmouth,United Kingdom,MA in Architecture: Building and Heritage Conservation,Architecture,17200.0,GBP,1818728.0
University of Portsmouth,Portsmouth,United Kingdom,Masters in Architecture,Architecture,17200.0,GBP,1818728.0
University of Portsmouth,Portsmouth,United Kingdom,MA in Conservation Architecture,Architecture,16200.0,GBP,1712988.0
Morgan State University,Maryland,United States,Masters in Architecture,Architecture,27360.0,USD,2286201.6
University of Westminster,London,United Kingdom,MSc in Architecture and Environmental Design,Architecture,14000.0,GBP,1480360.0
University of Westminster,London,United Kingdom,MA in Architecture,Architecture,15000.0,GBP,1586100.0
University of Westminster,London,United Kingdom,Masters in Master of Architecture (MArch) (RIBA pt II),Architecture,14800.0,GBP,1564952.0
University of Dundee,Dundee City,United Kingdom,MArch(Hons) in Architecture RIBA Part 2,Architecture,19500.0,GBP,2061930.0
"Conestoga College, Kitchener–Doon",Kitchener,Canada,certificate in Big Data Solutions Architecture,Architecture,,CAD,
University of Greenwich,London,United Kingdom,Masters in Architecture Part 2,Architecture,15100.0,GBP,1596674.0
Lincoln University,Canterbury,New Zealand,Master in Pest Management,Architecture,32133.0,NZ,1642960.29
Tokyo University of Science,Tokyo,Japan,Masters in Architecture,Architecture,5500.0,JP,2860.0
Anglia Ruskin University,London,United Kingdom,Masters in Architecture,Architecture,11800.0,GBP,1247732.0
Savannah College of Art and Design,Georgia,United States,MFA in Architectural History,Architecture,41085.0,USD,3433062.6
Savannah College of Art and Design,Georgia,United States,MArch in Architecture,Architecture,42120.0,USD,3519547.2
University of Notre Dame Australia,Western Australia,Australia,Masters in Architecture,Architecture,37260.0,AUD,2076499.8
"Northumbria University, Newcastle",Newcastle upon Tyne,United Kingdom,MArch in Architecture,Architecture,7750.0,GBP,819485.0
London South Bank University,London,United Kingdom,MSc in Environmental And Architectural Acoustics,Architecture,15400.0,GBP,1628396.0
